draft_year,Rk,Pk,Tm,Player,College,Yrs,G,MP_total,PTS_total,TRB_total,AST_total,FG_pct,3P_pct,FT_pct,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per48,BPM,VORP
1986,57.0,57.0,SAC,Bruce Douglas,Illinois,1.0,8.0,98.0,14.0,14.0,17.0,0.292,0.0,0.0,12.3,1.8,1.8,2.1,-0.2,-0.082,-3.0,0.0
1986,58.0,58.0,WSB,Dave Henderson,Duke,1.0,22.0,351.0,126.0,35.0,34.0,0.405,0.0,0.681,16.0,5.7,1.6,1.5,-0.4,-0.058,-7.1,-0.4
1986,59.0,59.0,GSW,Wendell Alexis,Syracuse,,,,,,,,,,,,,,,,,
1986,60.0,60.0,POR,Dražen Petrović,,4.0,290.0,7669.0,4461.0,669.0,701.0,0.506,0.437,0.841,26.4,15.4,2.3,2.4,21.5,0.134,0.8,5.4
1986,61.0,61.0,UTA,John Shasky,Minnesota,3.0,136.0,1505.0,517.0,379.0,34.0,0.466,0.0,0.655,11.1,3.8,2.8,0.3,2.5,0.079,-3.4,-0.5
1986,62.0,62.0,DAL,Anthony Welch,Illinois,,,,,,,,,,,,,,,,,
1986,63.0,63.0,UTA,Bill Breeding,Rocky Mountain College,,,,,,,,,,,,,,,,,
1986,64.0,64.0,DEN,Don Redden,LSU,,,,,,,,,,,,,,,,,
1986,65.0,65.0,ATL,Dave Hoppen,Nebraska,6.0,169.0,2401.0,837.0,647.0,100.0,0.518,0.2,0.751,14.2,5.0,3.8,0.6,3.6,0.072,-4.2,-1.4
1986,66.0,66.0,HOU,Anthony Bowie,Oklahoma,8.0,461.0,8349.0,2945.0,1021.0,840.0,0.475,0.318,0.824,18.1,6.4,2.2,1.8,12.3,0.07,-1.3,1.4
1986,67.0,67.0,PHI,Ron Rowan,St. John's,1.0,7.0,16.0,12.0,1.0,1.0,0.444,1.0,0.75,2.3,1.7,0.1,0.1,0.0,0.084,8.5,0.0
1986,68.0,68.0,MIL,Baskerville Holmes,Memphis,,,,,,,,,,,,,,,,,
1986,69.0,69.0,LAL,Andre Turner,Memphis,6.0,170.0,2523.0,767.0,263.0,535.0,0.422,0.237,0.764,14.8,4.5,1.5,3.1,1.8,0.034,-2.3,-0.2
1986,70.0,70.0,ATL,Jim Les,Bradley,7.0,321.0,4222.0,1210.0,396.0,930.0,0.397,0.396,0.818,13.2,3.8,1.2,2.9,8.1,0.092,-0.7,1.4
1986,71.0,71.0,NYK,Calvin Thompson,Kansas,,,,,,,,,,,,,,,,,
1986,72.0,72.0,IND,Derrick Taylor,LSU,,,,,,,,,,,,,,,,,
1986,73.0,73.0,CLE,Warren Martin,UNC,,,,,,,,,,,,,,,,,
1986,74.0,74.0,CHI,Scott Meents,Illinois,2.0,39.0,201.0,72.0,40.0,15.0,0.361,1.0,0.704,5.2,1.8,1.0,0.4,0.1,0.017,-1.6,0.0
1986,75.0,75.0,GSW,Dan Bingenheimer,Missouri,,,,,,,,,,,,,,,,,
1986,76.0,76.0,SEA,Michael Graham,Georgetown,,,,,,,,,,,,,,,,,
1986,77.0,77.0,PHO,Grant Gondrezick,Pepperdine,2.0,91.0,1080.0,454.0,146.0,115.0,0.438,0.25,0.687,11.9,5.0,1.6,1.3,0.8,0.036,-3.0,-0.3
1986,78.0,78.0,LAC,John Brownlee,Texas,,,,,,,,,,,,,,,,,
1986,79.0,79.0,SAS,Carlos Briggs,Baylor,,,,,,,,,,,,,,,,,
1986,80.0,80.0,SAC,Alvin Franklin,Houston,,,,,,,,,,,,,,,,,
1986,81.0,81.0,NJN,Steve Hale,UNC,,,,,,,,,,,,,,,,,
1986,82.0,82.0,WSB,Barry Mungar,St. Bonaventure,,,,,,,,,,,,,,,,,
1986,83.0,83.0,POR,David Shaffer,Florida State,,,,,,,,,,,,,,,,,
1986,84.0,84.0,UTA,Marty Embry,DePaul,,,,,,,,,,,,,,,,,
1986,85.0,85.0,DAL,Myron Jackson,Little Rock,1.0,8.0,22.0,11.0,3.0,6.0,0.222,,0.875,2.8,1.4,0.4,0.8,0.0,-0.104,-5.6,0.0
1986,86.0,86.0,DET,Chauncey Robinson,Mississippi State,,,,,,,,,,,,,,,,,
1986,87.0,87.0,DEN,Anthony Watson,San Diego State,,,,,,,,,,,,,,,,,
1986,88.0,88.0,ATL,Efrem Winters,Illinois,,,,,,,,,,,,,,,,,
1986,89.0,89.0,HOU,Conner Henry,UC Santa Barbara,2.0,93.0,756.0,305.0,83.0,102.0,0.378,0.379,0.757,8.1,3.3,0.9,1.1,0.1,0.007,-3.8,-0.3
1986,90.0,90.0,PHI,Wes Stallings,East Tennessee State University,,,,,,,,,,,,,,,,,
1986,91.0,91.0,SAC,Bob Beecher,Virginia Tech,,,,,,,,,,,,,,,,,
1986,92.0,92.0,LAL,Dale Blaney,West Virginia,,,,,,,,,,,,,,,,,
1986,93.0,93.0,BOS,Tony Benford,Texas Tech,,,,,,,,,,,,,,,,,
1986,94.0,94.0,NYK,Jerome Mincey,UAB,,,,,,,,,,,,,,,,,
1986,95.0,95.0,IND,Richard Rellford,Michigan,1.0,4.0,42.0,16.0,7.0,1.0,0.625,,0.75,10.5,4.0,1.8,0.3,0.0,0.048,-1.8,0.0
1986,96.0,96.0,CLE,Ben Davis,Gardner-Webb University,,,,,,,,,,,,,,,,,
1986,97.0,97.0,GSW,Clinton Smith,Cleveland State University,2.0,46.0,386.0,134.0,60.0,49.0,0.43,0.0,0.714,8.4,2.9,1.3,1.1,0.3,0.035,-2.4,0.0
1986,98.0,98.0,CHI,Jimmy Gilbert,Texas A&M,,,,,,,,,,,,,,,,,
1986,99.0,99.0,SEA,Dominic Pressley,Boston College,1.0,13.0,124.0,23.0,15.0,26.0,0.29,0.0,0.556,9.5,1.8,1.2,2.0,-0.2,-0.069,-6.7,-0.1
1986,100.0,100.0,LAC,Steffond Johnson,San Diego State,1.0,29.0,234.0,74.0,43.0,5.0,0.422,0.0,0.526,8.1,2.6,1.5,0.2,-0.2,-0.037,-9.8,-0.5
1986,101.0,101.0,PHO,Greg Spurling,Carson-Newman College,,,,,,,,,,,,,,,,,
1986,102.0,102.0,SAS,Earl Kelley,UConn,,,,,,,,,,,,,,,,,
1986,103.0,103.0,SAC,Keith Morrison,Washington State,,,,,,,,,,,,,,,,,
1986,104.0,104.0,WSB,Paul Fortier,Washington,,,,,,,,,,,,,,,,,
1986,105.0,105.0,NJN,Archie Johnson,UAB,,,,,,,,,,,,,,,,,
1986,106.0,106.0,POR,Jerry Adams,Oregon,,,,,,,,,,,,,,,,,
1986,107.0,107.0,UTA,Kerry Boagni,Cal State Fullerton,,,,,,,,,,,,,,,,,
1986,108.0,108.0,DAL,Jay Bilas,Duke,,,,,,,,,,,,,,,,,
1986,109.0,109.0,DET,Clarence Hanley,Old Dominion,,,,,,,,,,,,,,,,,
1986,110.0,110.0,DEN,Jon Collins,Eastern Illinois University,,,,,,,,,,,,,,,,,
1986,111.0,111.0,ATL,Nicky Jones,VCU,,,,,,,,,,,,,,,,,
1986,112.0,112.0,HOU,Andre Banks,Iowa,,,,,,,,,,,,,,,,,
1986,113.0,113.0,PHI,Kevin Holmes,DePaul,,,,,,,,,,,,,,,,,
1986,114.0,114.0,MIL,Bobby Deaton,Southwstern University,,,,,,,,,,,,,,,,,
1986,115.0,115.0,LAL,Roger Harden,Kentucky,,,,,,,,,,,,,,,,,
1986,116.0,116.0,BOS,Dave Colbert,Dayton,,,,,,,,,,,,,,,,,
1986,117.0,117.0,NYK,Butch Wade,Michigan,,,,,,,,,,,,,,,,,
1986,118.0,118.0,IND,Jeff Hall,Louisville,,,,,,,,,,,,,,,,,
1986,119.0,119.0,CLE,Gilbert Wilburn,New Mexico State,,,,,,,,,,,,,,,,,
1986,120.0,120.0,CHI,Pete Myers,Little Rock,9.0,377.0,6039.0,1804.0,671.0,807.0,0.421,0.219,0.668,16.0,4.8,1.8,2.1,5.8,0.046,-2.5,-0.8
1986,121.0,121.0,GSW,Bobby Lee Hurt,Alabama,,,,,,,,,,,,,,,,,
1986,122.0,122.0,SEA,Curtis Kitchen,South Florida,1.0,6.0,31.0,9.0,9.0,1.0,0.5,0.0,0.75,5.2,1.5,1.5,0.2,0.1,0.217,4.8,0.1
1986,123.0,123.0,PHO,Jim McCaffrey,Holy Cross,,,,,,,,,,,,,,,,,
1986,124.0,124.0,LAC,Tim Kempton,Notre Dame,8.0,280.0,3758.0,1259.0,795.0,307.0,0.481,0.0,0.677,13.4,4.5,2.8,1.1,3.3,0.042,-3.8,-1.7
1986,125.0,125.0,SAS,Kevin Lewis,SMU,,,,,,,,,,,,,,,,,
1986,126.0,126.0,SAC,John Flowers,UNLV,,,,,,,,,,,,,,,,,
1986,127.0,127.0,NJN,Troy Webster,George Washington,,,,,,,,,,,,,,,,,
1986,128.0,128.0,WSB,Lorenzo Duncan,Sam Houston State University,,,,,,,,,,,,,,,,,
1986,129.0,129.0,POR,Tony Hampton,Montana State,,,,,,,,,,,,,,,,,
1986,130.0,130.0,UTA,Chuck Everson,Villanova,,,,,,,,,,,,,,,,,
1986,131.0,131.0,DAL,Greg Anderson,Lamar,,,,,,,,,,,,,,,,,
1986,132.0,132.0,DET,Greg Grant,Utah State University,,,,,,,,,,,,,,,,,
1986,133.0,133.0,DEN,Anthony Frederick,Pepperdine,3.0,147.0,1640.0,718.0,280.0,135.0,0.439,0.273,0.699,11.2,4.9,1.9,0.9,0.7,0.019,-2.5,-0.2
1986,134.0,134.0,ATL,Alexander Volkov,,2.0,149.0,2453.0,1019.0,384.0,333.0,0.455,0.333,0.613,16.5,6.8,2.6,2.2,4.5,0.087,0.5,1.5
1986,135.0,135.0,HOU,Robert Worthy,Chancellor University,,,,,,,,,,,,,,,,,
1986,136.0,136.0,PHI,Andre McCloud,Seton Hall,,,,,,,,,,,,,,,,,
1986,137.0,137.0,MIL,John Kimbrell,Lipscomb,,,,,,,,,,,,,,,,,
1986,138.0,138.0,LAL,Walter Downing,Marquette,,,,,,,,,,,,,,,,,
1986,139.0,139.0,BOS,Greg Wendt,Detroit Mercy,,,,,,,,,,,,,,,,,
1986,140.0,140.0,NYK,Duane Kendall,South Carolina,,,,,,,,,,,,,,,,,
1986,141.0,141.0,IND,Steve Woodside,Oregon State,,,,,,,,,,,,,,,,,
1986,142.0,142.0,CLE,Ralph Dalton,Georgetown,,,,,,,,,,,,,,,,,
1986,143.0,143.0,GSW,Steve Kenilvort,Santa Clara,,,,,,,,,,,,,,,,,
1986,144.0,144.0,CHI,Robert Henderson,Michigan,,,,,,,,,,,,,,,,,
1986,145.0,145.0,SEA,Glen McCants,Clemson,,,,,,,,,,,,,,,,,
1986,146.0,146.0,LAC,Johnny Brown,New Mexico,,,,,,,,,,,,,,,,,
1986,147.0,147.0,PHO,Damon Goodwin,Dayton,,,,,,,,,,,,,,,,,
1986,148.0,148.0,SAS,Michael Anderson,University of Texas Rio Grande Valley,,,,,,,,,,,,,,,,,
1986,149.0,149.0,SAC,Ron Rankin,SE Missouri State,,,,,,,,,,,,,,,,,
1986,150.0,150.0,WSB,Joe Price,Notre Dame,,,,,,,,,,,,,,,,,
1986,151.0,151.0,NJN,Jim Dolan,Notre Dame,,,,,,,,,,,,,,,,,
1986,152.0,152.0,POR,Randy Schiff,Linfield College,,,,,,,,,,,,,,,,,
1986,153.0,153.0,UTA,Mark Mitchell,University of Hartford,,,,,,,,,,,,,,,,,
1986,154.0,154.0,DAL,Kim Cooksey,Middle Tennessee,,,,,,,,,,,,,,,,,
1986,155.0,155.0,DET,Larry Polec,Michigan State,,,,,,,,,,,,,,,,,
1986,156.0,156.0,DEN,Mike Marshall,McNeese State University,,,,,,,,,,,,,,,,,
1986,157.0,157.0,ATL,Valeri Tikhonenko,,,,,,,,,,,,,,,,,,
1986,158.0,158.0,HOU,Rick Olson,Wisconsin,,,,,,,,,,,,,,,,,
1986,159.0,159.0,PHI,Dan Palombizio,Ball State University,,,,,,,,,,,,,,,,,
1986,160.0,160.0,MIL,Jeff Strong,Missouri,,,,,,,,,,,,,,,,,
1986,161.0,161.0,LAL,Mark Coleman,Mississippi Valley State University,,,,,,,,,,,,,,,,,
1986,162.0,162.0,BOS,Tom Ivey,Boston University,,,,,,,,,,,,,,,,,
1987,1.0,1.0,SAS,David Robinson,United States Naval Academy,14.0,987.0,34271.0,20790.0,10497.0,2441.0,0.518,0.25,0.736,34.7,21.1,10.6,2.5,178.7,0.25,7.5,81.9
1987,2.0,2.0,PHO,Armen Gilliam,UNLV,13.0,929.0,26421.0,12700.0,6401.0,1088.0,0.489,0.0,0.776,28.4,13.7,6.9,1.2,58.1,0.106,-0.7,8.8
1987,3.0,3.0,NJN,Dennis Hopson,Ohio State,5.0,334.0,7509.0,3633.0,939.0,539.0,0.431,0.271,0.765,22.5,10.9,2.8,1.6,7.1,0.046,-1.7,0.7
1987,4.0,4.0,LAC,Reggie Williams,Georgetown,10.0,599.0,16013.0,7508.0,2393.0,1492.0,0.437,0.298,0.784,26.7,12.5,4.0,2.5,26.0,0.078,0.2,9.0
1987,5.0,5.0,SEA,Scottie Pippen,University of Central Arkansas,17.0,1178.0,41069.0,18940.0,7494.0,6135.0,0.473,0.326,0.704,34.9,16.1,6.4,5.2,125.1,0.146,4.1,63.2
1987,6.0,6.0,SAC,Kenny Smith,UNC,10.0,737.0,22213.0,9397.0,1454.0,4073.0,0.48,0.399,0.829,30.1,12.8,2.0,5.5,46.8,0.101,0.0,11.2
1987,7.0,7.0,CLE,Kevin Johnson,California,12.0,735.0,25061.0,13127.0,2404.0,6711.0,0.493,0.305,0.841,34.1,17.9,3.3,9.1,92.8,0.178,3.9,37.3
1987,8.0,8.0,CHI,Olden Polynice,Virginia,15.0,1058.0,24884.0,8265.0,7110.0,744.0,0.505,0.192,0.535,23.5,7.8,6.7,0.7,46.8,0.09,-2.3,-1.8
1987,9.0,9.0,SEA,Derrick McKey,Alabama,15.0,937.0,27229.0,10266.0,4387.0,2254.0,0.486,0.316,0.779,29.1,11.0,4.7,2.4,61.8,0.109,1.0,20.4
1987,10.0,10.0,CHI,Horace Grant,Clemson,17.0,1165.0,38621.0,12996.0,9443.0,2575.0,0.509,0.063,0.692,33.2,11.2,8.1,2.2,118.2,0.147,1.4,33.0
1987,11.0,11.0,IND,Reggie Miller,UCLA,18.0,1389.0,47619.0,25279.0,4182.0,4141.0,0.471,0.395,0.888,34.3,18.2,3.0,3.0,174.4,0.176,3.5,66.1
1987,12.0,12.0,WSB,Muggsy Bogues,Wake Forest,14.0,889.0,25429.0,6858.0,2318.0,6726.0,0.458,0.278,0.827,28.6,7.7,2.6,7.6,54.0,0.102,0.8,17.9
1987,13.0,13.0,LAC,Joe Wolf,UNC,11.0,592.0,9636.0,2485.0,1933.0,596.0,0.423,0.164,0.77,16.3,4.2,3.3,1.0,3.5,0.017,-4.8,-6.7
1987,14.0,14.0,GSW,Tellis Frank,Western Kentucky,5.0,264.0,4703.0,1710.0,1022.0,276.0,0.439,0.0,0.741,17.8,6.5,3.9,1.0,4.0,0.041,-4.1,-2.5
1987,15.0,15.0,UTA,José Ortiz,Oregon State,2.0,64.0,391.0,183.0,73.0,18.0,0.443,0.333,0.596,6.1,2.9,1.1,0.3,0.0,0.002,-6.4,-0.4
1987,16.0,16.0,PHI,Chris Welp,Washington,3.0,109.0,1173.0,359.0,265.0,43.0,0.446,0.0,0.681,10.8,3.3,2.4,0.4,1.0,0.042,-5.0,-0.9
1987,17.0,17.0,POR,Ronnie Murphy,Jacksonville University,1.0,18.0,89.0,36.0,11.0,6.0,0.286,0.25,0.636,4.9,2.0,0.6,0.3,-0.2,-0.13,-11.5,-0.2
1987,18.0,18.0,NYK,Mark Jackson,St. John's,17.0,1296.0,39121.0,12489.0,4963.0,10334.0,0.447,0.332,0.77,30.2,9.6,3.8,8.0,91.8,0.113,1.8,37.5
1987,19.0,19.0,LAC,Ken Norman,Illinois,10.0,646.0,18992.0,8717.0,3949.0,1355.0,0.486,0.312,0.567,29.4,13.5,6.1,2.1,27.1,0.069,-1.0,4.9
1987,20.0,20.0,DAL,Jim Farmer,Alabama,5.0,136.0,1454.0,715.0,186.0,111.0,0.428,0.282,0.73,10.7,5.3,1.4,0.8,0.7,0.024,-4.3,-0.8
1987,21.0,21.0,ATL,Dallas Comegys,DePaul,2.0,142.0,2241.0,856.0,452.0,95.0,0.457,0.0,0.682,15.8,6.0,3.2,0.7,1.1,0.024,-3.6,-0.9
1987,22.0,22.0,BOS,Reggie Lewis,Northeastern University,6.0,450.0,14676.0,7902.0,1938.0,1153.0,0.488,0.2,0.824,32.6,17.6,4.3,2.6,38.9,0.127,1.4,12.4
1987,23.0,23.0,SAS,Greg Anderson,Houston,10.0,680.0,14040.0,4953.0,4246.0,385.0,0.492,0.087,0.557,20.6,7.3,6.2,0.6,18.7,0.064,-3.0,-3.7
1987,24.0,24.0,DET,Freddie Banks,UNLV,,,,,,,,,,,,,,,,,
1987,25.0,25.0,NYK,Ron Moore,West Virginia State University,1.0,14.0,59.0,24.0,8.0,1.0,0.31,,0.75,4.2,1.7,0.6,0.1,-0.1,-0.074,-12.5,-0.2
1987,26.0,26.0,DAL,Steve Alford,Indiana,4.0,169.0,1641.0,744.0,144.0,176.0,0.459,0.324,0.87,9.7,4.4,0.9,1.0,3.2,0.093,-0.9,0.5
1987,27.0,27.0,SAS,Nate Blackwell,Temple,1.0,10.0,112.0,37.0,6.0,18.0,0.366,0.182,0.833,11.2,3.7,0.6,1.8,-0.1,-0.045,-7.2,-0.1
1987,28.0,28.0,CHI,Rickie Winslow,Houston,1.0,7.0,45.0,7.0,7.0,2.0,0.231,0.0,0.5,6.4,1.0,1.0,0.3,-0.2,-0.165,-14.8,-0.1
1987,29.0,29.0,POR,Lester Fonville,Jackson State University,,,,,,,,,,,,,,,,,
1987,30.0,30.0,POR,Nikita Wilson,LSU,1.0,15.0,54.0,19.0,11.0,3.0,0.304,,0.833,3.6,1.3,0.7,0.2,-0.1,-0.099,-11.3,-0.1
1987,31.0,31.0,DEN,Andre Moore,Loyola Chicago,1.0,10.0,50.0,24.0,14.0,6.0,0.333,,0.75,5.0,2.4,1.4,0.6,0.0,-0.013,-6.0,-0.1
1987,32.0,32.0,MIL,Bob McCann,Morehead State University,5.0,178.0,2385.0,739.0,468.0,104.0,0.479,0.2,0.577,13.4,4.2,2.6,0.6,2.0,0.041,-3.8,-1.1
1987,33.0,33.0,CHI,Tony White,Tennessee,1.0,49.0,581.0,261.0,31.0,59.0,0.446,0.0,0.722,11.9,5.3,0.6,1.2,-0.3,-0.025,-5.4,-0.5
1987,34.0,34.0,IND,Brian Rowsom,UNC Wilmington,3.0,82.0,1092.0,457.0,273.0,47.0,0.455,0.667,0.818,13.3,5.6,3.3,0.6,2.4,0.107,-1.6,0.1
1987,35.0,35.0,HOU,Doug Lee,Purdue,3.0,73.0,415.0,168.0,42.0,32.0,0.412,0.31,0.7,5.7,2.3,0.6,0.4,0.7,0.086,-2.4,0.0
1987,36.0,36.0,WSB,Duane Washington,Middle Tennessee,2.0,19.0,184.0,54.0,24.0,39.0,0.383,0.5,0.8,9.7,2.8,1.3,2.1,0.4,0.092,0.4,0.1
1987,37.0,37.0,WSB,Derrick Dowell,USC,,,,,,,,,,,,,,,,,
1987,38.0,38.0,LAC,Norris Coleman,Kansas State,1.0,29.0,431.0,153.0,81.0,13.0,0.346,0.5,0.556,14.9,5.3,2.8,0.4,-0.4,-0.046,-7.1,-0.6
1987,39.0,39.0,PHI,Vincent Askew,Memphis,9.0,467.0,9361.0,3311.0,1176.0,1017.0,0.479,0.3,0.754,20.0,7.1,2.5,2.2,22.1,0.113,0.0,4.7
1987,40.0,40.0,MIL,Winston Garland,Missouri State,7.0,511.0,13391.0,4799.0,1433.0,2421.0,0.43,0.281,0.83,26.2,9.4,2.8,4.7,14.2,0.051,-1.6,1.3
1987,41.0,41.0,CLE,Kannard Johnson,Western Kentucky,1.0,4.0,12.0,2.0,0.0,0.0,0.333,,,3.0,0.5,0.0,0.0,-0.1,-0.238,-9.7,0.0
1987,42.0,42.0,ATL,Terrance Bailey,Wagner College,,,,,,,,,,,,,,,,,
1987,43.0,43.0,PHI,Andrew Kennedy,Virginia,,,,,,,,,,,,,,,,,
1987,44.0,44.0,ATL,Terry Coner,Alabama,,,,,,,,,,,,,,,,,
1987,45.0,45.0,BOS,Brad Lohaus,Iowa,11.0,656.0,10378.0,3854.0,1869.0,714.0,0.44,0.361,0.733,15.8,5.9,2.8,1.1,15.2,0.07,-0.7,3.5
1987,46.0,46.0,PHO,Bruce Dalrymple,Georgia Tech,,,,,,,,,,,,,,,,,
1987,47.0,47.0,LAC,Tim McCalister,Oklahoma,,,,,,,,,,,,,,,,,
1987,48.0,48.0,NJN,Jamie Waller,Virginia Union University,1.0,9.0,91.0,42.0,13.0,3.0,0.4,0.0,0.556,10.1,4.7,1.4,0.3,-0.2,-0.097,-7.1,-0.1
1987,49.0,49.0,NYK,Jerome Batiste,McNeese State University,,,,,,,,,,,,,,,,,
1987,50.0,50.0,SAS,Phil Zevenbergen,Washington,1.0,8.0,58.0,30.0,13.0,3.0,0.556,,0.0,7.3,3.8,1.6,0.4,0.0,0.041,-2.4,0.0
1987,51.0,51.0,SAC,Sven Meyer,Oregon,,,,,,,,,,,,,,,,,
1987,52.0,52.0,CLE,Donald Royal,Notre Dame,8.0,504.0,8442.0,3161.0,1431.0,500.0,0.473,0.0,0.77,16.8,6.3,2.8,1.0,19.1,0.109,-1.6,0.9
1987,53.0,53.0,PHO,Winston Crite,Texas A&M,2.0,31.0,264.0,87.0,65.0,15.0,0.479,,0.76,8.5,2.8,2.1,0.5,0.1,0.012,-5.5,-0.2
1987,54.0,54.0,DEN,Tom Schafer,Iowa State,,,,,,,,,,,,,,,,,
1987,55.0,55.0,SEA,Tommy Amaker,Duke,,,,,,,,,,,,,,,,,
1987,56.0,56.0,CHI,John Fox,Millersville,,,,,,,,,,,,,,,,,
1987,57.0,57.0,PHI,Hansi Gnad,University of Alaska Anchorage,,,,,,,,,,,,,,,,,
1987,58.0,58.0,GSW,Darryl Johnson,Michigan State,1.0,11.0,28.0,12.0,2.0,1.0,0.417,0.0,1.0,2.5,1.1,0.2,0.1,0.0,0.01,-8.4,0.0
1987,59.0,59.0,WSB,Danny Pearson,Jacksonville University,,,,,,,,,,,,,,,,,
1987,60.0,60.0,IND,Sean Couch,Columbia University,,,,,,,,,,,,,,,,,
1987,61.0,61.0,UTA,Clarence Martin,Western Kentucky,,,,,,,,,,,,,,,,,
1987,62.0,62.0,PHI,Eric Riggins,Rutgers University,,,,,,,,,,,,,,,,,
1987,63.0,63.0,POR,Kevin Gamble,Iowa,10.0,649.0,14508.0,6154.0,1457.0,1300.0,0.502,0.36,0.81,22.4,9.5,2.2,2.0,33.3,0.11,0.2,8.1
1987,64.0,64.0,MIL,J. J. Weber,Wisconsin,,,,,,,,,,,,,,,,,
1987,65.0,65.0,DET,Eric White,Pepperdine,2.0,55.0,788.0,336.0,132.0,26.0,0.525,1.0,0.798,14.3,6.1,2.4,0.5,1.3,0.079,-3.1,-0.2
1987,66.0,66.0,DAL,Mike Richmond,Texas-El Paso,,,,,,,,,,,,,,,,,
1987,67.0,67.0,ATL,Song Tao,,,,,,,,,,,,,,,,,,
1987,68.0,68.0,UTA,Billy Donovan,Providence,1.0,44.0,364.0,105.0,25.0,87.0,0.404,0.0,0.81,8.3,2.4,0.6,2.0,-0.1,-0.009,-3.7,-0.2
1987,69.0,69.0,LAL,Willie Glass,St. John's,,,,,,,,,,,,,,,,,
1987,70.0,70.0,BOS,Tom Sheehey,Virginia,,,,,,,,,,,,,,,,,
1987,71.0,71.0,NYK,Mike Morgan,Drake University,,,,,,,,,,,,,,,,,
1987,72.0,72.0,NJN,Andrew Moten,Florida,,,,,,,,,,,,,,,,,
1987,73.0,73.0,SAS,Todd May,Pikeville College,,,,,,,,,,,,,,,,,
1987,74.0,74.0,SAC,Joe Arlauckas,Niagara University,1.0,9.0,85.0,34.0,13.0,8.0,0.326,,0.75,9.4,3.8,1.4,0.9,-0.1,-0.045,-6.8,-0.1
1987,75.0,75.0,CLE,Chris Dudley,Yale,16.0,886.0,16321.0,3473.0,5457.0,375.0,0.412,0.0,0.458,18.4,3.9,6.2,0.4,26.2,0.077,-3.0,-4.2
1987,76.0,76.0,PHO,Steve Beck,Arizona State,,,,,,,,,,,,,,,,,
1987,77.0,77.0,DEN,David Boone,Marquette,,,,,,,,,,,,,,,,,
1987,78.0,78.0,SEA,Todd Linder,University of Tampa,,,,,,,,,,,,,,,,,
1987,79.0,79.0,CHI,Jack Haley,UCLA,9.0,341.0,3288.0,1180.0,922.0,82.0,0.425,0.0,0.655,9.6,3.5,2.7,0.2,2.9,0.042,-6.7,-3.9
1987,80.0,80.0,CLE,Carven Holcombe,TCU,,,,,,,,,,,,,,,,,
1987,81.0,81.0,WSB,Scott Thompson,University of San Diego,,,,,,,,,,,,,,,,,
1987,82.0,82.0,HOU,Joe Niego,Lewis (IL),,,,,,,,,,,,,,,,,
1987,83.0,83.0,GSW,Bennie Bolton,NC State,,,,,,,,,,,,,,,,,
1987,84.0,84.0,UTA,Reuben Holmes,Alabama State University,,,,,,,,,,,,,,,,,
1987,85.0,85.0,PHI,Brian Rahilly,Tulsa,,,,,,,,,,,,,,,,,
1987,86.0,86.0,POR,Norwood Barber,Florida State,,,,,,,,,,,,,,,,,
1987,87.0,87.0,MIL,Darryl Bedford,Austin Peay State University,,,,,,,,,,,,,,,,,
1987,88.0,88.0,DET,Dave Popson,UNC,3.0,41.0,196.0,76.0,46.0,13.0,0.405,0.0,0.75,4.8,1.9,1.1,0.3,-0.1,-0.033,-7.7,-0.3
1987,89.0,89.0,DAL,David Johnson,Oklahoma,,,,,,,,,,,,,,,,,
1987,90.0,90.0,ATL,Theofanis Christodoulou,,,,,,,,,,,,,,,,,,
1987,91.0,91.0,BOS,Darryl Kennedy,Oklahoma,,,,,,,,,,,,,,,,,
1987,92.0,92.0,LAL,Ralph Tally,Norfolk State,,,,,,,,,,,,,,,,,
1987,93.0,93.0,LAC,Chad Kessler,Georgia,,,,,,,,,,,,,,,,,
1987,94.0,94.0,NJN,James Blackmon,Kentucky,,,,,,,,,,,,,,,,,
1987,95.0,95.0,NYK,Glen Clem,Vanderbilt,,,,,,,,,,,,,,,,,
1987,96.0,96.0,SAS,Dennis Willliams,Georgia,,,,,,,,,,,,,,,,,
1987,97.0,97.0,SAC,Vernon Carr,Michigan State,,,,,,,,,,,,,,,,,
1987,98.0,98.0,CLE,Carl Lott,TCU,,,,,,,,,,,,,,,,,
1987,99.0,99.0,PHO,Brent Counts,University of the Pacific,,,,,,,,,,,,,,,,,
1987,100.0,100.0,DEN,Ron Grandison,New Orleans,4.0,105.0,872.0,254.0,163.0,58.0,0.404,0.167,0.713,8.3,2.4,1.6,0.6,1.2,0.064,-2.6,-0.1
1987,101.0,101.0,SEA,Michael Tait,Clemson,,,,,,,,,,,,,,,,,
1987,102.0,102.0,CHI,Anthony Wilson,LSU,,,,,,,,,,,,,,,,,
1987,103.0,103.0,IND,Mike Milling,UNC Charlotte,,,,,,,,,,,,,,,,,
1987,104.0,104.0,HOU,Andre LaFleur,Northeastern University,,,,,,,,,,,,,,,,,
1987,105.0,105.0,GSW,Terry Williams,SMU,,,,,,,,,,,,,,,,,
1987,106.0,106.0,WSB,Patrick Fairs,Texas,,,,,,,,,,,,,,,,,
1987,107.0,107.0,UTA,Bart Kofoed,University of Nebraska at Kearney,5.0,111.0,702.0,162.0,56.0,108.0,0.387,0.188,0.614,6.3,1.5,0.5,1.0,0.0,0.002,-5.1,-0.6
1987,108.0,108.0,PHI,Frank Ross,American University,,,,,,,,,,,,,,,,,
