personId,PlayerName,season_year,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SeasonStart,Age
203076,Anthony Davis,2023-24,76,2700.2666666666664,713,1283,29,107,421,516,239,722,961,266,91,178,159,177,1876,2024,30
203077,Michael Kidd-Gilchrist,2017-18,74,1850.2833333333333,282,560,0,2,117,171,84,218,302,71,51,32,53,143,681,2018,24
203077,Michael Kidd-Gilchrist,2018-19,64,1179.2333333333333,158,332,16,47,95,123,88,158,246,61,32,39,43,156,427,2019,25
203077,Michael Kidd-Gilchrist,2019-20,25,280.68333333333334,22,66,5,20,11,14,14,53,67,14,2,6,16,37,60,2020,26
203078,Bradley Beal,2017-18,82,2976.7,683,1484,199,530,292,369,61,302,363,373,96,36,214,160,1857,2018,24
203078,Bradley Beal,2018-19,82,3027.633333333333,764,1609,209,596,362,448,89,322,411,448,121,58,224,226,2099,2019,25
203078,Bradley Beal,2019-20,57,2053.116666666667,593,1303,170,481,385,457,52,190,242,347,71,23,194,126,1741,2020,26
203078,Bradley Beal,2020-21,60,2147.016666666667,670,1382,130,373,408,459,72,211,283,265,69,22,187,140,1878,2021,27
203078,Bradley Beal,2021-22,40,1438.95,348,771,63,210,169,203,38,151,189,265,36,15,135,95,928,2022,28
203078,Bradley Beal,2022-23,50,1672.9666666666667,444,878,80,219,192,228,41,155,196,271,45,33,145,107,1160,2023,29
203078,Bradley Beal,2023-24,53,1766.75,377,735,101,235,109,134,54,178,232,265,52,27,131,127,964,2024,30
203079,Dion Waiters,2017-18,30,917.5333333333333,163,410,52,170,51,69,8,69,77,113,23,9,70,61,429,2018,26
203079,Dion Waiters,2018-19,44,1137.9,198,478,109,289,22,44,7,109,116,121,29,9,64,72,527,2019,27
203079,Dion Waiters,2019-20,10,207.45000000000002,41,99,15,47,14,17,2,22,24,20,4,6,16,21,111,2020,28
203081,Damian Lillard,2017-18,73,2669.9166666666665,621,1415,227,629,493,538,62,263,325,481,77,27,206,117,1962,2018,27
203081,Damian Lillard,2018-19,80,2837.75,681,1533,237,643,468,513,68,303,371,551,88,34,212,148,2067,2019,28
203081,Damian Lillard,2019-20,66,2473.65,624,1349,270,674,460,518,33,251,284,530,70,22,194,114,1978,2020,29
203081,Damian Lillard,2020-21,67,2397.8,602,1334,275,704,449,484,32,251,283,505,62,17,203,102,1928,2021,30
203081,Damian Lillard,2021-22,29,1056.1833333333334,222,552,92,284,159,181,13,107,120,212,17,11,83,37,695,2022,31
203081,Damian Lillard,2022-23,58,2106.6,556,1202,244,658,510,558,44,233,277,425,50,18,191,109,1866,2023,32
203081,Damian Lillard,2023-24,73,2578.4166666666665,541,1277,220,622,473,514,36,284,320,508,72,18,193,134,1775,2024,33
203082,Terrence Ross,2017-18,24,600.3833333333333,76,191,30,93,27,36,10,63,73,38,27,11,29,45,209,2018,26
203082,Terrence Ross,2018-19,81,2150.0666666666666,440,1027,217,566,126,144,27,253,280,135,72,29,90,119,1223,2019,27
203082,Terrence Ross,2019-20,69,1889.1166666666666,341,846,177,504,157,184,13,209,222,82,77,24,70,109,1016,2020,28
203082,Terrence Ross,2020-21,46,1346.5166666666667,254,616,89,264,120,138,15,143,158,108,47,21,74,88,717,2021,29
203082,Terrence Ross,2021-22,63,1448.2,220,554,77,264,112,130,20,141,161,116,28,12,75,68,629,2022,30
203082,Terrence Ross,2022-23,63,1330.5,200,465,95,258,27,34,22,132,154,95,35,10,43,97,522,2023,31
203083,Andre Drummond,2017-18,78,2624.866666666667,466,881,0,11,239,395,399,848,1247,237,114,127,200,250,1171,2018,24
203083,Andre Drummond,2018-19,79,2646.9,561,1052,5,38,243,412,423,809,1232,112,136,138,175,272,1370,2019,25
203083,Andre Drummond,2019-20,57,1878.2166666666667,418,784,5,35,169,294,250,614,864,152,109,93,203,201,1010,2020,26
203083,Andre Drummond,2020-21,46,1241.5833333333333,282,572,0,8,123,205,166,385,551,94,63,49,124,149,687,2021,27
203083,Andre Drummond,2021-22,73,1436.7833333333333,247,433,0,3,86,164,229,451,680,131,78,68,115,192,580,2022,28
203083,Andre Drummond,2022-23,67,849.1333333333333,166,274,0,3,67,125,138,306,444,33,45,27,75,117,399,2023,29
203083,Andre Drummond,2023-24,79,1351.2833333333333,267,480,0,3,129,218,265,443,708,37,73,48,81,140,663,2024,30
203084,Harrison Barnes,2017-18,77,2634.4666666666667,537,1208,119,333,259,313,77,391,468,152,49,14,118,94,1452,2018,25
203084,Harrison Barnes,2018-19,77,2532.5833333333335,431,1027,174,441,229,278,57,304,361,115,50,13,98,122,1265,2019,26
203084,Harrison Barnes,2019-20,72,2481.65,365,793,102,268,214,267,77,278,355,159,43,12,88,93,1046,2020,27
203084,Harrison Barnes,2020-21,58,2102.4333333333334,319,642,100,256,195,235,64,321,385,201,43,11,93,75,933,2021,28
203084,Harrison Barnes,2021-22,77,2586.733333333333,391,834,142,360,341,413,82,350,432,186,53,14,118,94,1265,2022,29
203084,Harrison Barnes,2022-23,82,2662.0666666666666,374,791,132,353,350,413,87,279,366,128,57,10,86,103,1230,2023,30
203084,Harrison Barnes,2023-24,82,2380.883333333333,347,732,149,385,157,196,67,182,249,99,54,12,58,98,1000,2024,31
203085,Austin Rivers,2017-18,61,2056.55,341,805,136,360,102,159,27,118,145,242,74,16,109,152,920,2018,25
203085,Austin Rivers,2018-19,76,2027.7333333333333,232,572,104,327,50,95,25,137,162,167,47,23,68,207,618,2019,26
203085,Austin Rivers,2019-20,68,1593.95,211,501,96,270,78,111,27,148,175,113,49,10,50,129,596,2020,27
203085,Austin Rivers,2020-21,36,844.9833333333333,104,245,55,149,22,31,8,74,82,81,30,2,36,64,285,2021,28
203085,Austin Rivers,2021-22,67,1479.8666666666668,146,350,79,231,32,44,19,95,114,90,51,6,54,121,403,2022,29
203085,Austin Rivers,2022-23,52,1016.3333333333334,91,209,43,123,30,39,5,78,83,75,28,4,23,80,255,2023,30
203086,Meyers Leonard,2017-18,33,253.65,46,78,11,26,9,11,12,58,70,17,7,0,10,36,112,2018,25
203086,Meyers Leonard,2018-19,61,877.7,132,242,50,111,43,51,49,184,233,75,13,9,43,105,357,2019,26
203086,Meyers Leonard,2019-20,51,1033.9333333333334,119,234,53,128,18,28,30,230,260,55,14,15,39,107,309,2020,27
203086,Meyers Leonard,2020-21,3,29.383333333333333,3,7,3,7,1,2,0,7,7,2,0,0,2,5,10,2021,28
203086,Meyers Leonard,2022-23,9,113.75,14,29,7,18,8,9,12,22,34,1,2,0,6,16,43,2023,30
203087,Jeremy Lamb,2017-18,80,1967.3666666666668,380,832,94,254,179,208,49,275,324,186,61,32,93,138,1033,2018,25
203087,Jeremy Lamb,2018-19,79,2250.1,431,979,115,330,231,260,65,369,434,172,88,32,80,140,1208,2019,26
203087,Jeremy Lamb,2019-20,46,1291.1666666666667,216,479,53,158,92,110,24,176,200,96,55,22,50,104,577,2020,27
203087,Jeremy Lamb,2020-21,36,765.35,120,276,52,128,71,75,25,106,131,53,34,23,22,72,363,2021,28
203087,Jeremy Lamb,2021-22,56,935.5,133,347,55,170,89,106,26,128,154,81,31,22,37,59,410,2022,29
203089,John Henson,2017-18,76,1969.4833333333333,287,502,1,7,90,158,150,363,513,114,45,109,84,202,665,2018,27
203089,John Henson,2018-19,14,188.41666666666666,31,67,11,31,6,10,16,55,71,14,7,11,12,16,79,2019,28
203089,John Henson,2019-20,40,600.1833333333334,95,171,8,36,23,46,46,116,162,54,24,42,36,78,221,2020,29
203090,Maurice Harkless,2017-18,59,1263.8,147,297,49,118,42,59,46,116,162,53,48,43,40,103,385,2018,24
203090,Maurice Harkless,2018-19,60,1415.1833333333334,189,388,33,120,49,73,77,192,269,74,67,53,45,163,460,2019,25
203090,Maurice Harkless,2019-20,62,1426.75,142,283,34,98,39,66,55,185,240,68,58,33,53,148,357,2020,26
203090,Maurice Harkless,2020-21,37,771.9,69,165,23,84,33,43,13,76,89,44,30,20,22,86,194,2021,27
203090,Maurice Harkless,2021-22,47,863.5,83,181,31,101,20,28,12,100,112,23,29,24,31,77,217,2022,28
203092,Tyler Zeller,2017-18,66,1108.2,187,334,10,28,57,79,110,195,305,47,15,35,47,126,441,2018,28
203092,Tyler Zeller,2018-19,6,92.85,16,30,0,1,14,18,11,13,24,4,1,3,4,20,46,2019,29
203092,Tyler Zeller,2019-20,2,3.8833333333333333,1,4,0,0,0,0,3,1,4,0,0,0,0,0,2,2020,30
203093,Terrence Jones,2018-19,2,5.1,1,4,0,2,0,1,0,4,4,0,0,0,1,1,2,2019,27
203095,Evan Fournier,2017-18,57,1837.2,368,802,127,335,150,173,23,157,180,165,47,16,95,138,1013,2018,25
203095,Evan Fournier,2018-19,81,2553.2833333333333,468,1069,153,450,137,170,38,220,258,295,71,12,154,225,1226,2019,26
203095,Evan Fournier,2019-20,66,2075.616666666667,434,929,173,434,180,220,18,153,171,209,71,15,125,161,1221,2020,27
203095,Evan Fournier,2020-21,42,1259.0166666666667,247,541,117,283,108,137,10,118,128,144,47,19,73,96,719,2021,28
203095,Evan Fournier,2021-22,80,2357.983333333333,402,965,241,619,80,113,34,176,210,171,79,20,105,180,1125,2022,29
203095,Evan Fournier,2022-23,27,458.7166666666667,56,166,35,114,18,21,4,45,49,36,16,3,22,46,165,2023,30
203095,Evan Fournier,2023-24,32,579.6666666666666,79,221,33,130,29,36,5,53,58,48,29,7,21,48,220,2024,31
203098,John Jenkins,2018-19,26,333.1,42,105,22,58,15,18,6,31,37,22,0,2,9,10,121,2019,27
203101,Miles Plumlee,2017-18,55,917.6666666666666,105,180,0,0,27,60,77,151,228,45,17,30,63,79,237,2018,29
203101,Miles Plumlee,2018-19,18,172.91666666666666,32,48,0,0,16,30,16,23,39,17,6,4,10,14,80,2019,30
203104,Marquis Teague,2017-18,3,73.78333333333333,4,16,1,4,2,5,1,5,6,13,4,0,3,5,11,2018,24
203107,Tomas Satoransky,2017-18,73,1642.6833333333334,201,384,47,101,75,96,72,161,233,286,52,15,83,131,524,2018,26
203107,Tomas Satoransky,2018-19,80,2163.5833333333335,257,530,64,162,131,160,82,197,279,399,82,13,120,172,709,2019,27
203107,Tomas Satoransky,2019-20,65,1877.9666666666667,237,551,64,199,106,121,76,178,254,354,80,7,130,135,644,2020,28
203107,Tomas Satoransky,2020-21,58,1306.55,169,329,42,118,67,79,30,112,142,271,40,14,96,89,447,2021,29
203107,Tomas Satoransky,2021-22,55,905.9833333333333,72,191,11,53,43,54,27,99,126,184,29,5,46,71,198,2022,30
203109,Jae Crowder,2017-18,80,2089.55,271,671,110,341,121,148,59,216,275,99,64,21,74,187,773,2018,27
203109,Jae Crowder,2018-19,80,2165.75,318,797,173,522,142,197,60,324,384,133,64,31,85,170,951,2019,28
203109,Jae Crowder,2019-20,65,1874.7166666666667,226,563,135,394,97,125,52,332,384,161,72,24,69,143,684,2020,29
203109,Jae Crowder,2020-21,60,1648.4,199,492,148,380,57,75,32,250,282,127,48,27,55,125,603,2021,30
203109,Jae Crowder,2021-22,67,1885.8666666666668,217,544,127,365,71,90,30,324,354,124,95,30,55,173,632,2022,31
203109,Jae Crowder,2022-23,18,339.7166666666667,45,94,24,55,10,12,17,52,69,27,12,6,7,27,124,2023,32
203109,Jae Crowder,2023-24,50,1155.6833333333334,114,270,58,166,26,36,31,130,161,66,38,9,23,74,312,2024,33
203110,Draymond Green,2017-18,70,2286.8,281,619,77,256,134,173,75,460,535,508,95,91,202,185,773,2018,27
203110,Draymond Green,2018-19,66,2064.7,188,422,47,165,63,91,60,421,481,454,95,70,169,197,486,2019,28
203110,Draymond Green,2019-20,43,1221.6666666666667,123,316,36,129,63,83,23,243,266,266,59,33,98,110,345,2020,29
203110,Draymond Green,2020-21,63,1981.7833333333333,170,380,34,126,70,88,55,393,448,558,105,52,188,194,444,2021,30
203110,Draymond Green,2021-22,46,1329.0166666666667,135,257,16,54,60,91,45,291,336,320,61,50,139,136,346,2022,31
203110,Draymond Green,2022-23,73,2297.6666666666665,250,474,40,131,77,108,66,459,525,500,74,61,204,229,617,2023,32
203110,Draymond Green,2023-24,55,1490.25,185,372,51,129,54,74,76,322,398,332,55,47,135,166,475,2024,33
203112,Quincy Acy,2017-18,70,1359.2166666666667,130,365,102,292,49,60,40,217,257,57,33,29,60,149,411,2018,27
203112,Quincy Acy,2018-19,10,122.93333333333334,4,18,2,15,7,10,3,22,25,8,1,4,4,24,17,2019,28
203114,Khris Middleton,2017-18,82,2981.983333333333,593,1272,146,407,320,362,45,384,429,328,119,21,191,270,1652,2018,26
203114,Khris Middleton,2018-19,77,2393.35,506,1148,179,474,216,258,50,411,461,331,80,7,174,172,1407,2019,27
203114,Khris Middleton,2019-20,62,1852.6666666666667,471,947,147,354,208,227,44,338,382,265,53,7,137,142,1297,2020,28
203114,Khris Middleton,2020-21,68,2268.616666666667,511,1074,151,365,212,236,54,352,406,370,74,9,178,160,1385,2021,29
203114,Khris Middleton,2021-22,66,2141.3166666666666,452,1021,162,434,259,291,41,315,356,358,76,18,190,160,1325,2022,30
203114,Khris Middleton,2022-23,33,800.7833333333333,177,406,51,162,92,102,28,112,140,163,23,5,71,68,497,2023,31
203114,Khris Middleton,2023-24,55,1487.2833333333333,317,643,94,247,100,120,40,217,257,292,51,15,127,141,828,2024,32
203115,Will Barton,2017-18,81,2682.883333333333,465,1028,156,422,182,226,70,339,409,331,82,52,149,168,1268,2018,27
203115,Will Barton,2018-19,43,1188.9666666666667,185,460,67,196,57,74,32,167,199,124,18,22,65,82,494,2019,28
203115,Will Barton,2019-20,58,1915.8666666666668,332,738,108,288,102,133,76,289,365,212,61,29,88,121,874,2020,29
203115,Will Barton,2020-21,56,1735.7666666666667,259,608,98,257,95,121,39,187,226,181,50,23,96,95,711,2021,30
203115,Will Barton,2021-22,71,2276.4666666666667,392,896,157,430,102,127,44,296,340,276,55,31,127,114,1043,2022,31
203115,Will Barton,2022-23,56,992.9666666666667,138,364,66,180,37,47,15,122,137,112,28,13,48,56,379,2023,32
203118,Mike Scott,2017-18,76,1406.35,276,524,66,163,50,76,50,197,247,80,23,10,79,148,668,2018,29
203118,Mike Scott,2018-19,79,1395.8,168,420,101,252,22,33,43,233,276,66,26,13,44,156,459,2019,30
203118,Mike Scott,2019-20,68,1207.0666666666666,149,350,80,217,30,37,65,183,248,56,22,5,26,96,408,2020,31
203118,Mike Scott,2020-21,51,851.65,76,211,53,155,8,12,11,109,120,40,24,14,19,72,213,2021,32
203121,Darius Miller,2017-18,82,1944.4333333333334,216,487,147,358,58,67,18,146,164,111,28,17,58,160,637,2018,27
203121,Darius Miller,2018-19,69,1757.4833333333333,189,484,133,364,56,71,14,114,128,146,40,23,59,165,567,2019,28
203121,Darius Miller,2020-21,18,196.81666666666666,22,48,17,42,12,12,2,22,24,21,13,5,8,13,73,2021,30
203124,Kyle O'Quinn,2017-18,77,1386.6333333333334,224,384,4,17,98,127,121,349,470,158,36,98,100,192,550,2018,27
203124,Kyle O'Quinn,2018-19,45,370.75,69,136,1,12,17,21,29,90,119,56,9,25,31,68,156,2019,28
203124,Kyle O'Quinn,2019-20,29,312.6333333333333,42,85,7,27,11,20,34,82,116,51,7,24,20,37,102,2020,29
203141,Mirza Teletovic,2017-18,10,159.16666666666666,25,57,21,45,0,0,3,20,23,10,4,1,7,14,71,2018,32
203145,Kent Bazemore,2017-18,65,1789.45,284,676,108,274,160,201,25,223,248,228,100,45,157,147,836,2018,28
203145,Kent Bazemore,2018-19,67,1643.4,278,691,96,300,127,175,37,224,261,152,89,42,121,170,779,2019,29
203145,Kent Bazemore,2019-20,68,1687.75,200,534,84,244,113,147,27,267,294,93,74,40,91,196,597,2020,30
203145,Kent Bazemore,2020-21,67,1333.55,176,392,75,184,54,78,26,203,229,108,69,33,82,158,481,2021,31
203145,Kent Bazemore,2021-22,39,544.6,45,139,29,80,13,17,13,56,69,34,25,9,21,70,132,2022,32
203159,Scott Machado,2018-19,4,19.166666666666664,4,6,1,1,1,1,0,0,0,3,1,0,0,2,10,2019,28
203186,Willie Reed,2017-18,42,427.90000000000003,81,121,1,2,32,55,35,86,121,10,9,22,19,56,195,2018,27
203200,Justin Holiday,2017-18,72,2264.9333333333334,290,782,161,449,135,164,31,260,291,153,80,31,93,134,876,2018,28
203200,Justin Holiday,2018-19,82,2606.65,300,777,162,465,95,106,46,277,323,146,121,36,104,164,857,2019,29
203200,Justin Holiday,2019-20,73,1825.6833333333334,208,486,134,331,53,67,32,206,238,93,87,46,44,137,603,2020,30
203200,Justin Holiday,2020-21,72,2183.3166666666666,258,625,173,453,67,85,32,224,256,119,74,41,54,135,756,2021,31
203200,Justin Holiday,2021-22,74,2056.7833333333333,261,662,177,482,50,62,29,161,190,128,57,33,70,154,749,2022,32
203200,Justin Holiday,2022-23,46,706.1333333333333,77,204,46,143,5,8,5,50,55,41,19,19,22,68,205,2023,33
203200,Justin Holiday,2023-24,58,862.0333333333333,88,194,55,136,3,4,9,62,71,67,36,9,14,69,234,2024,34
203210,JaMychal Green,2017-18,55,1541.85,223,488,43,127,80,111,147,317,464,79,32,25,76,153,569,2018,27
203210,JaMychal Green,2018-19,65,1370.6166666666668,230,476,71,176,80,101,104,305,409,50,45,34,87,193,611,2019,28
203210,JaMychal Green,2019-20,63,1307.1,151,352,92,238,36,48,77,311,388,49,29,24,54,174,430,2020,29
203210,JaMychal Green,2020-21,58,1119.8333333333333,173,374,79,198,46,57,85,192,277,53,26,22,53,144,471,2021,30
203210,JaMychal Green,2021-22,67,1085.45,159,327,33,124,81,93,81,200,281,59,43,26,57,158,432,2022,31
203210,JaMychal Green,2022-23,57,796.75,136,252,42,111,52,67,72,133,205,51,25,23,52,105,366,2023,32
203263,James Nunnally,2018-19,15,101.48333333333333,12,34,8,25,4,4,0,5,5,7,1,0,1,10,36,2019,28
203263,James Nunnally,2020-21,9,47.8,5,13,4,12,1,2,2,7,9,3,0,0,2,1,15,2021,30
203382,Aron Baynes,2017-18,81,1484.5,210,446,3,21,59,78,130,304,434,93,22,51,80,200,482,2018,31
203382,Aron Baynes,2018-19,51,820.8333333333334,105,223,21,61,53,62,88,152,240,57,12,34,40,125,284,2019,32
203382,Aron Baynes,2019-20,42,934.45,183,381,59,168,56,75,71,166,237,67,10,23,50,141,481,2020,33
203382,Aron Baynes,2020-21,53,980.2833333333333,134,304,27,103,29,41,87,186,273,47,17,22,46,119,324,2021,34
203457,Nerlens Noel,2017-18,30,471.6,55,105,0,1,21,28,48,120,168,20,31,22,26,59,131,2018,23
203457,Nerlens Noel,2018-19,77,1055.65,162,276,0,0,54,79,127,198,325,45,66,96,48,166,378,2019,24
203457,Nerlens Noel,2019-20,61,1126.95,184,269,1,3,80,106,91,209,300,57,59,91,66,166,449,2020,25
203457,Nerlens Noel,2020-21,64,1546.6,137,223,0,3,50,70,142,265,407,46,70,141,65,176,324,2021,26
203457,Nerlens Noel,2021-22,25,561.9666666666667,32,60,0,3,21,30,48,93,141,23,30,31,20,67,85,2022,27
203457,Nerlens Noel,2022-23,17,194.68333333333334,13,36,1,2,8,12,10,36,46,10,16,10,13,32,35,2023,28
203458,Alex Len,2017-18,69,1395.3833333333332,214,378,1,3,158,231,175,343,518,82,27,61,78,158,587,2018,24
203458,Alex Len,2018-19,77,1544.1333333333334,320,648,74,204,140,216,158,266,424,86,27,69,97,200,854,2019,25
203458,Alex Len,2019-20,55,970.5333333333333,177,319,16,59,68,105,100,221,321,50,23,48,55,127,438,2020,26
203458,Alex Len,2020-21,64,978.75,171,278,8,25,73,116,78,182,260,49,20,64,55,127,423,2021,27
203458,Alex Len,2021-22,39,620.2,94,176,6,21,41,63,52,109,161,45,13,25,43,100,235,2022,28
203458,Alex Len,2022-23,26,161.25,16,30,0,2,11,16,24,36,60,12,4,11,16,28,43,2023,29
203458,Alex Len,2023-24,48,444.26666666666665,50,81,0,3,20,34,46,82,128,50,11,33,27,66,120,2024,30
203459,Allen Crabbe,2017-18,75,2197.2166666666667,337,827,201,532,115,135,28,296,324,117,47,35,78,168,990,2018,25
203459,Allen Crabbe,2018-19,43,1133.1166666666666,137,373,98,259,41,56,16,132,148,46,23,13,46,102,413,2019,26
203459,Allen Crabbe,2019-20,37,653.0166666666667,63,177,36,119,10,14,11,66,77,33,15,4,17,47,172,2020,27
203460,Andre Roberson,2017-18,39,1036.7,87,162,8,36,12,38,75,110,185,46,45,35,30,89,194,2018,26
203460,Andre Roberson,2019-20,7,86.96666666666667,8,29,3,14,1,2,7,20,27,4,1,3,2,13,20,2020,28
203460,Andre Roberson,2020-21,5,62.93333333333333,2,14,1,8,1,2,7,8,15,4,3,1,2,4,6,2021,29
203463,Ben McLemore,2017-18,56,1090.6333333333334,157,373,55,159,53,64,34,105,139,51,38,15,61,139,422,2018,24
203463,Ben McLemore,2018-19,19,157.61666666666667,25,64,17,41,8,12,3,14,17,4,6,3,5,22,75,2019,25
203463,Ben McLemore,2019-20,71,1619.4666666666667,242,545,181,452,50,67,21,136,157,58,45,16,50,155,715,2020,26
203463,Ben McLemore,2020-21,53,904.8166666666666,135,365,97,280,39,53,15,85,100,39,23,9,42,88,406,2021,27
203463,Ben McLemore,2021-22,64,1284.9,216,539,151,417,72,88,12,91,103,59,38,10,55,103,655,2022,28
203464,Brandon Paul,2017-18,64,575.85,55,127,15,54,22,43,6,62,68,37,25,7,29,58,147,2018,26
203468,CJ McCollum,2017-18,81,2923.7166666666667,667,1505,189,476,209,250,53,268,321,272,77,35,151,168,1732,2018,26
203468,CJ McCollum,2018-19,70,2375.2833333333333,571,1243,167,445,159,192,62,220,282,207,55,28,106,172,1468,2019,27
203468,CJ McCollum,2019-20,70,2556.5833333333335,611,1356,194,512,140,185,46,251,297,310,54,42,127,183,1556,2020,28
203468,CJ McCollum,2020-21,47,1599.7833333333333,405,884,169,420,108,133,30,155,185,223,44,21,65,87,1087,2021,29
203468,CJ McCollum,2021-22,62,2145.1,536,1164,182,469,116,170,53,216,269,315,70,22,127,121,1370,2022,30
203468,CJ McCollum,2022-23,75,2649.1833333333334,587,1344,211,543,183,238,55,273,328,429,70,38,183,153,1568,2023,31
203468,CJ McCollum,2023-24,66,2158.5333333333333,484,1055,239,557,115,139,39,247,286,305,62,41,110,126,1322,2024,32
203469,Cody Zeller,2017-18,33,627.1666666666666,85,156,2,3,61,85,67,110,177,31,14,21,33,81,233,2018,25
203469,Cody Zeller,2018-19,49,1242.95,190,345,6,22,111,141,110,223,333,102,38,41,62,164,497,2019,26
203469,Cody Zeller,2019-20,58,1340.6166666666666,251,479,18,75,122,179,160,251,411,88,40,25,75,140,642,2020,27
203469,Cody Zeller,2020-21,48,1005.3666666666667,181,324,4,28,85,119,119,209,328,86,27,17,51,121,451,2021,28
203469,Cody Zeller,2021-22,27,354.55,51,90,0,4,38,49,50,75,125,22,8,6,19,56,140,2022,29
203469,Cody Zeller,2022-23,15,216.61666666666667,37,59,0,2,24,35,25,39,64,10,3,4,14,33,98,2023,30
203469,Cody Zeller,2023-24,43,319.71666666666664,26,62,1,3,23,38,48,64,112,39,9,5,16,45,76,2024,31
203471,Dennis Schroder,2017-18,67,2077.9333333333334,500,1146,76,262,225,265,44,164,208,417,72,6,183,147,1301,2018,24
203471,Dennis Schroder,2018-19,79,2313.75,457,1104,124,364,186,227,38,246,284,323,65,12,172,189,1224,2019,25
203471,Dennis Schroder,2019-20,65,1998.9333333333334,453,965,125,325,198,236,19,217,236,262,45,14,166,146,1229,2020,26
203471,Dennis Schroder,2020-21,61,1956.3,332,760,71,212,206,243,30,181,211,351,70,13,163,159,941,2021,27
203471,Dennis Schroder,2021-22,64,1837.5,312,724,86,250,157,184,34,180,214,296,53,8,143,154,867,2022,28
203471,Dennis Schroder,2022-23,66,1985.95,270,650,74,225,216,252,21,144,165,298,50,10,112,145,830,2023,29
203471,Dennis Schroder,2023-24,80,2485.983333333333,403,927,138,368,178,213,39,203,242,488,63,17,153,164,1122,2024,30
203473,Dewayne Dedmon,2017-18,62,1542.3,250,477,50,141,67,86,100,389,489,90,40,51,85,162,617,2018,28
203473,Dewayne Dedmon,2018-19,64,1609.2166666666667,259,526,83,217,92,113,105,375,480,90,69,71,84,214,693,2019,29
203473,Dewayne Dedmon,2019-20,44,773.6833333333333,102,255,22,107,30,36,60,189,249,22,25,41,57,133,256,2020,30
